0	1	2	3	4	5
912828ZX1	912810SS89	100.155	912810SS89	100.171	3000000
912828ZX1	912810SS89	100.15+	912810SS89	100.172	4000000
912828ZX1	912810SS89	100.153	912810SS89	100.173	5000000
912828ZX1	912810SS89	100.163	912810SS89	100.165	1000000
912828ZX1	912810SS89	100.162	912810SS89	100.166	2000000
912828ZX1	912810SS89	100.161	912810SS89	100.167	3000000
912828ZX1	912810SS89	100.160	912810SS89	100.170	4000000
912828ZX1	912810SS89	100.157	912810SS89	100.171	5000000
912828ZX1	912810SS89	100.163	912810SS89	100.167	1000000
912828ZX1	912810SS89	100.162	912810SS89	100.170	2000000
912828ZX1	912810SS89	100.161	912810SS89	100.171	3000000
912828ZX1	912810SS89	100.160	912810SS89	100.172	4000000
912828ZX1	912810SS89	100.157	912810SS89	100.173	5000000
912828ZX1	912810SS89	100.163	912810SS89	100.171	1000000
912828ZX1	912810SS89	100.162	912810SS89	100.172	2000000
912828ZX1	912810SS89	100.161	912810SS89	100.173	3000000
912828ZX1	912810SS89	100.160	912810SS89	100.17+	4000000
912828ZX1	912810SS89	100.157	912810SS89	100.175	5000000
912828ZX1	912810SS89	100.163	912810SS89	100.173	1000000
912828ZX1	912810SS89	100.162	912810SS89	100.17+	2000000
912828ZX1	912810SS89	100.161	912810SS89	100.175	3000000
912828ZX1	912810SS89	100.160	912810SS89	100.176	4000000
912828ZX1	912810SS89	100.157	912810SS89	100.177	5000000
912828ZX1	912810SS89	100.167	912810SS89	100.171	1000000
912828ZX1	912810SS89	100.166	912810SS89	100.172	2000000
912828ZX1	912810SS89	100.165	912810SS89	100.173	3000000
912828ZX1	912810SS89	100.16+	912810SS89	100.17+	4000000
912828ZX1	912810SS89	100.163	912810SS89	100.175	5000000
912828ZX1	912810SS89	100.167	912810SS89	100.173	1000000
912828ZX1	912810SS89	100.166	912810SS89	100.17+	2000000
912828ZX1	912810SS89	100.165	912810SS89	100.175	3000000
912828ZX1	912810SS89	100.16+	912810SS89	100.176	4000000
912828ZX1	912810SS89	100.163	912810SS89	100.177	5000000
912828ZX1	912810SS89	100.167	912810SS89	100.175	1000000
912828ZX1	912810SS89	100.166	912810SS89	100.176	2000000
912828ZX1	912810SS89	100.165	912810SS89	100.177	3000000
912828ZX1	912810SS89	100.16+	912810SS89	100.180	4000000
912828ZX1	912810SS89	100.163	912810SS89	100.181	5000000
912828ZX1	912810SS89	100.167	912810SS89	100.177	1000000
912828ZX1	912810SS89	100.166	912810SS89	100.180	2000000
912828ZX1	912810SS89	100.165	912810SS89	100.181	3000000
912828ZX1	912810SS89	100.16+	912810SS89	100.182	4000000
912828ZX1	912810SS89	100.163	912810SS89	100.183	5000000
912828ZX1	912810SS89	100.173	912810SS89	100.175	1000000
912828ZX1	912810SS89	100.172	912810SS89	100.176	2000000
912828ZX1	912810SS89	100.171	912810SS89	100.177	3000000
912828ZX1	912810SS89	100.170	912810SS89	100.180	4000000
912828ZX1	912810SS89	100.167	912810SS89	100.181	5000000
912828ZX1	912810SS89	100.173	912810SS89	100.177	1000000
912828ZX1	912810SS89	100.172	912810SS89	100.180	2000000
912828ZX1	912810SS89	100.171	912810SS89	100.181	3000000
912828ZX1	912810SS89	100.170	912810SS89	100.182	4000000
912828ZX1	912810SS89	100.167	912810SS89	100.183	5000000
912828ZX1	912810SS89	100.173	912810SS89	100.181	1000000
912828ZX1	912810SS89	100.172	912810SS89	100.182	2000000
912828ZX1	912810SS89	100.171	912810SS89	100.183	3000000
912828ZX1	912810SS89	100.170	912810SS89	100.18+	4000000
912828ZX1	912810SS89	100.167	912810SS89	100.185	5000000
912828ZX1	912810SS89	100.173	912810SS89	100.183	1000000
912828ZX1	912810SS89	100.172	912810SS89	100.18+	2000000
912828ZX1	912810SS89	100.171	912810SS89	100.185	3000000
912828ZX1	912810SS89	100.170	912810SS89	100.186	4000000
912828ZX1	912810SS89	100.167	912810SS89	100.187	5000000
912828ZX1	912810SS89	100.177	912810SS89	100.181	1000000
912828ZX1	912810SS89	100.176	912810SS89	100.182	2000000
912828ZX1	912810SS89	100.175	912810SS89	100.183	3000000
912828ZX1	912810SS89	100.17+	912810SS89	100.18+	4000000
912828ZX1	912810SS89	100.173	912810SS89	100.185	5000000
912828ZX1	912810SS89	100.177	912810SS89	100.183	1000000
912828ZX1	912810SS89	100.176	912810SS89	100.18+	2000000
912828ZX1	912810SS89	100.175	912810SS89	100.185	3000000
912828ZX1	912810SS89	100.17+	912810SS89	100.186	4000000
912828ZX1	912810SS89	100.173	912810SS89	100.187	5000000
912828ZX1	912810SS89	100.177	912810SS89	100.185	1000000
912828ZX1	912810SS89	100.176	912810SS89	100.186	2000000
912828ZX1	912810SS89	100.175	912810SS89	100.187	3000000
912828ZX1	912810SS89	100.17+	912810SS89	100.190	4000000
912828ZX1	912810SS89	100.173	912810SS89	100.191	5000000
912828ZX1	912810SS89	100.177	912810SS89	100.187	1000000
912828ZX1	912810SS89	100.176	912810SS89	100.190	2000000
912828ZX1	912810SS89	100.175	912810SS89	100.191	3000000
912828ZX1	912810SS89	100.17+	912810SS89	100.192	4000000
912828ZX1	912810SS89	100.173	912810SS89	100.193	5000000
912828ZX1	912810SS89	100.183	912810SS89	100.185	1000000
912828ZX1	912810SS89	100.182	912810SS89	100.186	2000000
912828ZX1	912810SS89	100.181	912810SS89	100.187	3000000
912828ZX1	912810SS89	100.180	912810SS89	100.190	4000000
912828ZX1	912810SS89	100.177	912810SS89	100.191	5000000
912828ZX1	912810SS89	100.183	912810SS89	100.187	1000000
912828ZX1	912810SS89	100.182	912810SS89	100.190	2000000
912828ZX1	912810SS89	100.181	912810SS89	100.191	3000000
912828ZX1	912810SS89	100.180	912810SS89	100.192	4000000
912828ZX1	912810SS89	100.177	912810SS89	100.193	5000000
912828ZX1	912810SS89	100.183	912810SS89	100.191	1000000
912828ZX1	912810SS89	100.182	912810SS89	100.192	2000000
912828ZX1	912810SS89	100.181	912810SS89	100.193	3000000
912828ZX1	912810SS89	100.180	912810SS89	100.19+	4000000
912828ZX1	912810SS89	100.177	912810SS89	100.195	5000000
912828ZX1	912810SS89	100.183	912810SS89	100.193	1000000
912828ZX1	912810SS89	100.182	912810SS89	100.19+	2000000
912828ZX1	912810SS89	100.181	912810SS89	100.195	3000000
912828ZX1	912810SS89	100.180	912810SS89	100.196	4000000
912828ZX1	912810SS89	100.177	912810SS89	100.197	5000000
912828ZX1	912810SS89	100.187	912810SS89	100.191	1000000
912828ZX1	912810SS89	100.186	912810SS89	100.192	2000000
912828ZX1	912810SS89	100.185	912810SS89	100.193	3000000
912828ZX1	912810SS89	100.18+	912810SS89	100.19+	4000000
912828ZX1	912810SS89	100.183	912810SS89	100.195	5000000
912828ZX1	912810SS89	100.187	912810SS89	100.193	1000000
912828ZX1	912810SS89	100.186	912810SS89	100.19+	2000000
912828ZX1	912810SS89	100.185	912810SS89	100.195	3000000
912828ZX1	912810SS89	100.18+	912810SS89	100.196	4000000
912828ZX1	912810SS89	100.183	912810SS89	100.197	5000000
912828ZX1	912810SS89	100.187	912810SS89	100.195	1000000
912828ZX1	912810SS89	100.186	912810SS89	100.196	2000000
912828ZX1	912810SS89	100.185	912810SS89	100.197	3000000
912828ZX1	912810SS89	100.18+	912810SS89	100.200	4000000
912828ZX1	912810SS89	100.183	912810SS89	100.201	5000000
912828ZX1	912810SS89	100.187	912810SS89	100.197	1000000
912828ZX1	912810SS89	100.186	912810SS89	100.200	2000000
912828ZX1	912810SS89	100.185	912810SS89	100.201	3000000
912828ZX1	912810SS89	100.18+	912810SS89	100.202	4000000
912828ZX1	912810SS89	100.183	912810SS89	100.203	5000000
912828ZX1	912810SS89	100.193	912810SS89	100.195	1000000
912828ZX1	912810SS89	100.192	912810SS89	100.196	2000000
912828ZX1	912810SS89	100.191	912810SS89	100.197	3000000
912828ZX1	912810SS89	100.190	912810SS89	100.200	4000000
912828ZX1	912810SS89	100.187	912810SS89	100.201	5000000
912828ZX1	912810SS89	100.193	912810SS89	100.197	1000000
912828ZX1	912810SS89	100.192	912810SS89	100.200	2000000
912828ZX1	912810SS89	100.191	912810SS89	100.201	3000000
912828ZX1	912810SS89	100.190	912810SS89	100.202	4000000
912828ZX1	912810SS89	100.187	912810SS89	100.203	5000000
912828ZX1	912810SS89	100.193	912810SS89	100.201	1000000
912828ZX1	912810SS89	100.192	912810SS89	100.202	2000000
912828ZX1	912810SS89	100.191	912810SS89	100.203	3000000
912828ZX1	912810SS89	100.190	912810SS89	100.20+	4000000
912828ZX1	912810SS89	100.187	912810SS89	100.205	5000000
912828ZX1	912810SS89	100.193	912810SS89	100.203	1000000
912828ZX1	912810SS89	100.192	912810SS89	100.20+	2000000
912828ZX1	912810SS89	100.191	912810SS89	100.205	3000000
912828ZX1	912810SS89	100.190	912810SS89	100.206	4000000
912828ZX1	912810SS89	100.187	912810SS89	100.207	5000000
912828ZX1	912810SS89	100.197	912810SS89	100.201	1000000
912828ZX1	912810SS89	100.196	912810SS89	100.202	2000000
912828ZX1	912810SS89	100.195	912810SS89	100.203	3000000
912828ZX1	912810SS89	100.19+	912810SS89	100.20+	4000000
912828ZX1	912810SS89	100.193	912810SS89	100.205	5000000
912828ZX1	912810SS89	100.197	912810SS89	100.203	1000000
912828ZX1	912810SS89	100.196	912810SS89	100.20+	2000000
912828ZX1	912810SS89	100.195	912810SS89	100.205	3000000
912828ZX1	912810SS89	100.19+	912810SS89	100.206	4000000
912828ZX1	912810SS89	100.193	912810SS89	100.207	5000000
912828ZX1	912810SS89	100.197	912810SS89	100.205	1000000
912828ZX1	912810SS89	100.196	912810SS89	100.206	2000000
912828ZX1	912810SS89	100.195	912810SS89	100.207	3000000
912828ZX1	912810SS89	100.19+	912810SS89	100.210	4000000
912828ZX1	912810SS89	100.193	912810SS89	100.211	5000000
912828ZX1	912810SS89	100.197	912810SS89	100.207	1000000
912828ZX1	912810SS89	100.196	912810SS89	100.210	2000000
912828ZX1	912810SS89	100.195	912810SS89	100.211	3000000
912828ZX1	912810SS89	100.19+	912810SS89	100.212	4000000
912828ZX1	912810SS89	100.193	912810SS89	100.213	5000000
912828ZX1	912810SS89	100.203	912810SS89	100.205	1000000
912828ZX1	912810SS89	100.202	912810SS89	100.206	2000000
912828ZX1	912810SS89	100.201	912810SS89	100.207	3000000
912828ZX1	912810SS89	100.200	912810SS89	100.210	4000000
912828ZX1	912810SS89	100.197	912810SS89	100.211	5000000
912828ZX1	912810SS89	100.203	912810SS89	100.207	1000000
912828ZX1	912810SS89	100.202	912810SS89	100.210	2000000
912828ZX1	912810SS89	100.201	912810SS89	100.211	3000000
912828ZX1	912810SS89	100.200	912810SS89	100.212	4000000
912828ZX1	912810SS89	100.197	912810SS89	100.213	5000000
912828ZX1	912810SS89	100.203	912810SS89	100.211	1000000
912828ZX1	912810SS89	100.202	912810SS89	100.212	2000000
912828ZX1	912810SS89	100.201	912810SS89	100.213	3000000
912828ZX1	912810SS89	100.200	912810SS89	100.21+	4000000
912828ZX1	912810SS89	100.197	912810SS89	100.215	5000000
912828ZX1	912810SS89	100.203	912810SS89	100.213	1000000
912828ZX1	912810SS89	100.202	912810SS89	100.21+	2000000
912828ZX1	912810SS89	100.201	912810SS89	100.215	3000000
912828ZX1	912810SS89	100.200	912810SS89	100.216	4000000
912828ZX1	912810SS89	100.197	912810SS89	100.217	5000000
912828ZX1	912810SS89	100.207	912810SS89	100.211	1000000
912828ZX1	912810SS89	100.206	912810SS89	100.212	2000000
912828ZX1	912810SS89	100.205	912810SS89	100.213	3000000
912828ZX1	912810SS89	100.20+	912810SS89	100.21+	4000000
912828ZX1	912810SS89	100.203	912810SS89	100.215	5000000
912828ZX1	912810SS89	100.207	912810SS89	100.213	1000000
912828ZX1	912810SS89	100.206	912810SS89	100.21+	2000000
912828ZX1	912810SS89	100.205	912810SS89	100.215	3000000
912828ZX1	912810SS89	100.20+	912810SS89	100.216	4000000
912828ZX1	912810SS89	100.203	912810SS89	100.217	5000000
912828ZX1	912810SS89	100.207	912810SS89	100.215	1000000
912828ZX1	912810SS89	100.206	912810SS89	100.216	2000000
912828ZX1	912810SS89	100.205	912810SS89	100.217	3000000
912828ZX1	912810SS89	100.20+	912810SS89	100.220	4000000
912828ZX1	912810SS89	100.203	912810SS89	100.221	5000000
912828ZX1	912810SS89	100.207	912810SS89	100.217	1000000
912828ZX1	912810SS89	100.206	912810SS89	100.220	2000000
912828ZX1	912810SS89	100.205	912810SS89	100.221	3000000
912828ZX1	912810SS89	100.20+	912810SS89	100.222	4000000
912828ZX1	912810SS89	100.203	912810SS89	100.223	5000000
912828ZX1	912810SS89	100.213	912810SS89	100.215	1000000
912828ZX1	912810SS89	100.212	912810SS89	100.216	2000000
912828ZX1	912810SS89	100.211	912810SS89	100.217	3000000
912828ZX1	912810SS89	100.210	912810SS89	100.220	4000000
912828ZX1	912810SS89	100.207	912810SS89	100.221	5000000
912828ZX1	912810SS89	100.213	912810SS89	100.217	1000000
912828ZX1	912810SS89	100.212	912810SS89	100.220	2000000
912828ZX1	912810SS89	100.211	912810SS89	100.221	3000000
912828ZX1	912810SS89	100.210	912810SS89	100.222	4000000
912828ZX1	912810SS89	100.207	912810SS89	100.223	5000000
912828ZX1	912810SS89	100.213	912810SS89	100.221	1000000
912828ZX1	912810SS89	100.212	912810SS89	100.222	2000000
912828ZX1	912810SS89	100.211	912810SS89	100.223	3000000
912828ZX1	912810SS89	100.210	912810SS89	100.22+	4000000
912828ZX1	912810SS89	100.207	912810SS89	100.225	5000000
912828ZX1	912810SS89	100.213	912810SS89	100.223	1000000
912828ZX1	912810SS89	100.212	912810SS89	100.22+	2000000
912828ZX1	912810SS89	100.211	912810SS89	100.225	3000000
912828ZX1	912810SS89	100.210	912810SS89	100.226	4000000
912828ZX1	912810SS89	100.207	912810SS89	100.227	5000000
912828ZX1	912810SS89	100.217	912810SS89	100.221	1000000
912828ZX1	912810SS89	100.216	912810SS89	100.222	2000000
912828ZX1	912810SS89	100.215	912810SS89	100.223	3000000
912828ZX1	912810SS89	100.21+	912810SS89	100.22+	4000000
912828ZX1	912810SS89	100.213	912810SS89	100.225	5000000
912828ZX1	912810SS89	100.217	912810SS89	100.223	1000000
912828ZX1	912810SS89	100.216	912810SS89	100.22+	2000000
912828ZX1	912810SS89	100.215	912810SS89	100.225	3000000
912828ZX1	912810SS89	100.21+	912810SS89	100.226	4000000
912828ZX1	912810SS89	100.213	912810SS89	100.227	5000000
912828ZX1	912810SS89	100.217	912810SS89	100.225	1000000
912828ZX1	912810SS89	100.216	912810SS89	100.226	2000000
912828ZX1	912810SS89	100.215	912810SS89	100.227	3000000
912828ZX1	912810SS89	100.21+	912810SS89	100.230	4000000
912828ZX1	912810SS89	100.213	912810SS89	100.231	5000000
912828ZX1	912810SS89	100.217	912810SS89	100.227	1000000
912828ZX1	912810SS89	100.216	912810SS89	100.230	2000000
912828ZX1	912810SS89	100.215	912810SS89	100.231	3000000
912828ZX1	912810SS89	100.21+	912810SS89	100.232	4000000
912828ZX1	912810SS89	100.213	912810SS89	100.233	5000000
912828ZX1	912810SS89	100.223	912810SS89	100.225	1000000
912828ZX1	912810SS89	100.222	912810SS89	100.226	2000000
912828ZX1	912810SS89	100.221	912810SS89	100.227	3000000
912828ZX1	912810SS89	100.220	912810SS89	100.230	4000000
912828ZX1	912810SS89	100.217	912810SS89	100.231	5000000
912828ZX1	912810SS89	100.223	912810SS89	100.227	1000000
912828ZX1	912810SS89	100.222	912810SS89	100.230	2000000
912828ZX1	912810SS89	100.221	912810SS89	100.231	3000000
912828ZX1	912810SS89	100.220	912810SS89	100.232	4000000
912828ZX1	912810SS89	100.217	912810SS89	100.233	5000000
912828ZX1	912810SS89	100.223	912810SS89	100.231	1000000
912828ZX1	912810SS89	100.222	912810SS89	100.232	2000000
912828ZX1	912810SS89	100.221	912810SS89	100.233	3000000
912828ZX1	912810SS89	100.220	912810SS89	100.23+	4000000
912828ZX1	912810SS89	100.217	912810SS89	100.235	5000000
912828ZX1	912810SS89	100.223	912810SS89	100.233	1000000
912828ZX1	912810SS89	100.222	912810SS89	100.23+	2000000
912828ZX1	912810SS89	100.221	912810SS89	100.235	3000000
912828ZX1	912810SS89	100.220	912810SS89	100.236	4000000
912828ZX1	912810SS89	100.217	912810SS89	100.237	5000000
912828ZX1	912810SS89	100.227	912810SS89	100.231	1000000
912828ZX1	912810SS89	100.226	912810SS89	100.232	2000000
912828ZX1	912810SS89	100.225	912810SS89	100.233	3000000
912828ZX1	912810SS89	100.22+	912810SS89	100.23+	4000000
912828ZX1	912810SS89	100.223	912810SS89	100.235	5000000
912828ZX1	912810SS89	100.227	912810SS89	100.233	1000000
912828ZX1	912810SS89	100.226	912810SS89	100.23+	2000000
912828ZX1	912810SS89	100.225	912810SS89	100.235	3000000
912828ZX1	912810SS89	100.22+	912810SS89	100.236	4000000
912828ZX1	912810SS89	100.223	912810SS89	100.237	5000000
912828ZX1	912810SS89	100.227	912810SS89	100.235	1000000
912828ZX1	912810SS89	100.226	912810SS89	100.236	2000000
912828ZX1	912810SS89	100.225	912810SS89	100.237	3000000
912828ZX1	912810SS89	100.22+	912810SS89	100.240	4000000
912828ZX1	912810SS89	100.223	912810SS89	100.241	5000000
912828ZX1	912810SS89	100.227	912810SS89	100.237	1000000
912828ZX1	912810SS89	100.226	912810SS89	100.240	2000000
912828ZX1	912810SS89	100.225	912810SS89	100.241	3000000
912828ZX1	912810SS89	100.22+	912810SS89	100.242	4000000
912828ZX1	912810SS89	100.223	912810SS89	100.243	5000000
912828ZX1	912810SS89	100.233	912810SS89	100.235	1000000
912828ZX1	912810SS89	100.232	912810SS89	100.236	2000000
912828ZX1	912810SS89	100.231	912810SS89	100.237	3000000
912828ZX1	912810SS89	100.230	912810SS89	100.240	4000000
912828ZX1	912810SS89	100.227	912810SS89	100.241	5000000
912828ZX1	912810SS89	100.233	912810SS89	100.237	1000000
912828ZX1	912810SS89	100.232	912810SS89	100.240	2000000
912828ZX1	912810SS89	100.231	912810SS89	100.241	3000000
912828ZX1	912810SS89	100.230	912810SS89	100.242	4000000
912828ZX1	912810SS89	100.227	912810SS89	100.243	5000000
912828ZX1	912810SS89	100.233	912810SS89	100.241	1000000
912828ZX1	912810SS89	100.232	912810SS89	100.242	2000000
912828ZX1	912810SS89	100.231	912810SS89	100.243	3000000
912828ZX1	912810SS89	100.230	912810SS89	100.24+	4000000
912828ZX1	912810SS89	100.227	912810SS89	100.245	5000000
912828ZX1	912810SS89	100.233	912810SS89	100.243	1000000
912828ZX1	912810SS89	100.232	912810SS89	100.24+	2000000
912828ZX1	912810SS89	100.231	912810SS89	100.245	3000000
912828ZX1	912810SS89	100.230	912810SS89	100.246	4000000
912828ZX1	912810SS89	100.227	912810SS89	100.247	5000000
912828ZX1	912810SS89	100.237	912810SS89	100.241	1000000
912828ZX1	912810SS89	100.236	912810SS89	100.242	2000000
912828ZX1	912810SS89	100.235	912810SS89	100.243	3000000
912828ZX1	912810SS89	100.23+	912810SS89	100.24+	4000000
912828ZX1	912810SS89	100.233	912810SS89	100.245	5000000
912828ZX1	912810SS89	100.237	912810SS89	100.243	1000000
912828ZX1	912810SS89	100.236	912810SS89	100.24+	2000000
912828ZX1	912810SS89	100.235	912810SS89	100.245	3000000
912828ZX1	912810SS89	100.23+	912810SS89	100.246	4000000
912828ZX1	912810SS89	100.233	912810SS89	100.247	5000000
912828ZX1	912810SS89	100.237	912810SS89	100.245	1000000
912828ZX1	912810SS89	100.236	912810SS89	100.246	2000000
912828ZX1	912810SS89	100.235	912810SS89	100.247	3000000
912828ZX1	912810SS89	100.23+	912810SS89	100.250	4000000
912828ZX1	912810SS89	100.233	912810SS89	100.251	5000000
912828ZX1	912810SS89	100.237	912810SS89	100.247	1000000
912828ZX1	912810SS89	100.236	912810SS89	100.250	2000000
912828ZX1	912810SS89	100.235	912810SS89	100.251	3000000
912828ZX1	912810SS89	100.23+	912810SS89	100.252	4000000
912828ZX1	912810SS89	100.233	912810SS89	100.253	5000000
912828ZX1	912810SS89	100.243	912810SS89	100.245	1000000
912828ZX1	912810SS89	100.242	912810SS89	100.246	2000000
912828ZX1	912810SS89	100.241	912810SS89	100.247	3000000
912828ZX1	912810SS89	100.240	912810SS89	100.250	4000000
912828ZX1	912810SS89	100.237	912810SS89	100.251	5000000
912828ZX1	912810SS89	100.243	912810SS89	100.247	1000000
912828ZX1	912810SS89	100.242	912810SS89	100.250	2000000
912828ZX1	912810SS89	100.241	912810SS89	100.251	3000000
912828ZX1	912810SS89	100.240	912810SS89	100.252	4000000
912828ZX1	912810SS89	100.237	912810SS89	100.253	5000000
912828ZX1	912810SS89	100.243	912810SS89	100.251	1000000
912828ZX1	912810SS89	100.242	912810SS89	100.252	2000000
912828ZX1	912810SS89	100.241	912810SS89	100.253	3000000
912828ZX1	912810SS89	100.240	912810SS89	100.25+	4000000
912828ZX1	912810SS89	100.237	912810SS89	100.255	5000000
912828ZX1	912810SS89	100.243	912810SS89	100.253	1000000
912828ZX1	912810SS89	100.242	912810SS89	100.25+	2000000
912828ZX1	912810SS89	100.241	912810SS89	100.255	3000000
912828ZX1	912810SS89	100.240	912810SS89	100.256	4000000
912828ZX1	912810SS89	100.237	912810SS89	100.257	5000000
912828ZX1	912810SS89	100.247	912810SS89	100.251	1000000
912828ZX1	912810SS89	100.246	912810SS89	100.252	2000000
912828ZX1	912810SS89	100.245	912810SS89	100.253	3000000
912828ZX1	912810SS89	100.24+	912810SS89	100.25+	4000000
912828ZX1	912810SS89	100.243	912810SS89	100.255	5000000
912828ZX1	912810SS89	100.247	912810SS89	100.253	1000000
912828ZX1	912810SS89	100.246	912810SS89	100.25+	2000000
912828ZX1	912810SS89	100.245	912810SS89	100.255	3000000
912828ZX1	912810SS89	100.24+	912810SS89	100.256	4000000
912828ZX1	912810SS89	100.243	912810SS89	100.257	5000000
912828ZX1	912810SS89	100.247	912810SS89	100.255	1000000
912828ZX1	912810SS89	100.246	912810SS89	100.256	2000000
912828ZX1	912810SS89	100.245	912810SS89	100.257	3000000
912828ZX1	912810SS89	100.24+	912810SS89	100.260	4000000
912828ZX1	912810SS89	100.243	912810SS89	100.261	5000000
912828ZX1	912810SS89	100.247	912810SS89	100.257	1000000
912828ZX1	912810SS89	100.246	912810SS89	100.260	2000000
912828ZX1	912810SS89	100.245	912810SS89	100.261	3000000
912828ZX1	912810SS89	100.24+	912810SS89	100.262	4000000
912828ZX1	912810SS89	100.243	912810SS89	100.263	5000000
912828ZX1	912810SS89	100.253	912810SS89	100.255	1000000
912828ZX1	912810SS89	100.252	912810SS89	100.256	2000000
912828ZX1	912810SS89	100.251	912810SS89	100.257	3000000
912828ZX1	912810SS89	100.250	912810SS89	100.260	4000000
912828ZX1	912810SS89	100.247	912810SS89	100.261	5000000
912828ZX1	912810SS89	100.253	912810SS89	100.257	1000000
912828ZX1	912810SS89	100.252	912810SS89	100.260	2000000
912828ZX1	912810SS89	100.251	912810SS89	100.261	3000000
912828ZX1	912810SS89	100.250	912810SS89	100.262	4000000
912828ZX1	912810SS89	100.247	912810SS89	100.263	5000000
912828ZX1	912810SS89	100.253	912810SS89	100.261	1000000
912828ZX1	912810SS89	100.252	912810SS89	100.262	2000000
912828ZX1	912810SS89	100.251	912810SS89	100.263	3000000
912828ZX1	912810SS89	100.250	912810SS89	100.26+	4000000
912828ZX1	912810SS89	100.247	912810SS89	100.265	5000000
912828ZX1	912810SS89	100.253	912810SS89	100.263	1000000
912828ZX1	912810SS89	100.252	912810SS89	100.26+	2000000
912828ZX1	912810SS89	100.251	912810SS89	100.265	3000000
912828ZX1	912810SS89	100.250	912810SS89	100.266	4000000
912828ZX1	912810SS89	100.247	912810SS89	100.267	5000000
912828ZX1	912810SS89	100.257	912810SS89	100.261	1000000
912828ZX1	912810SS89	100.256	912810SS89	100.262	2000000
912828ZX1	912810SS89	100.255	912810SS89	100.263	3000000
912828ZX1	912810SS89	100.25+	912810SS89	100.26+	4000000
912828ZX1	912810SS89	100.253	912810SS89	100.265	5000000
912828ZX1	912810SS89	100.257	912810SS89	100.263	1000000
912828ZX1	912810SS89	100.256	912810SS89	100.26+	2000000
912828ZX1	912810SS89	100.255	912810SS89	100.265	3000000
912828ZX1	912810SS89	100.25+	912810SS89	100.266	4000000
912828ZX1	912810SS89	100.253	912810SS89	100.267	5000000
912828ZX1	912810SS89	100.257	912810SS89	100.265	1000000
912828ZX1	912810SS89	100.256	912810SS89	100.266	2000000
912828ZX1	912810SS89	100.255	912810SS89	100.267	3000000
912828ZX1	912810SS89	100.25+	912810SS89	100.270	4000000
912828ZX1	912810SS89	100.253	912810SS89	100.271	5000000
912828ZX1	912810SS89	100.257	912810SS89	100.267	1000000
912828ZX1	912810SS89	100.256	912810SS89	100.270	2000000
912828ZX1	912810SS89	100.255	912810SS89	100.271	3000000
912828ZX1	912810SS89	100.25+	912810SS89	100.272	4000000
912828ZX1	912810SS89	100.253	912810SS89	100.273	5000000
912828ZX1	912810SS89	100.263	912810SS89	100.265	1000000
912828ZX1	912810SS89	100.262	912810SS89	100.266	2000000
912828ZX1	912810SS89	100.261	912810SS89	100.267	3000000
912828ZX1	912810SS89	100.260	912810SS89	100.270	4000000
912828ZX1	912810SS89	100.257	912810SS89	100.271	5000000
912828ZX1	912810SS89	100.263	912810SS89	100.267	1000000
912828ZX1	912810SS89	100.262	912810SS89	100.270	2000000
912828ZX1	912810SS89	100.261	912810SS89	100.271	3000000
912828ZX1	912810SS89	100.260	912810SS89	100.272	4000000
912828ZX1	912810SS89	100.257	912810SS89	100.273	5000000
912828ZX1	912810SS89	100.263	912810SS89	100.271	1000000
912828ZX1	912810SS89	100.262	912810SS89	100.272	2000000
912828ZX1	912810SS89	100.261	912810SS89	100.273	3000000
912828ZX1	912810SS89	100.260	912810SS89	100.27+	4000000
912828ZX1	912810SS89	100.257	912810SS89	100.275	5000000
912828ZX1	912810SS89	100.263	912810SS89	100.273	1000000
912828ZX1	912810SS89	100.262	912810SS89	100.27+	2000000
912828ZX1	912810SS89	100.261	912810SS89	100.275	3000000
912828ZX1	912810SS89	100.260	912810SS89	100.276	4000000
912828ZX1	912810SS89	100.257	912810SS89	100.277	5000000
912828ZX1	912810SS89	100.267	912810SS89	100.271	1000000
912828ZX1	912810SS89	100.266	912810SS89	100.272	2000000
912828ZX1	912810SS89	100.265	912810SS89	100.273	3000000
912828ZX1	912810SS89	100.26+	912810SS89	100.27+	4000000
912828ZX1	912810SS89	100.263	912810SS89	100.275	5000000
912828ZX1	912810SS89	100.267	912810SS89	100.273	1000000
912828ZX1	912810SS89	100.266	912810SS89	100.27+	2000000
912828ZX1	912810SS89	100.265	912810SS89	100.275	3000000
912828ZX1	912810SS89	100.26+	912810SS89	100.276	4000000
912828ZX1	912810SS89	100.263	912810SS89	100.277	5000000
912828ZX1	912810SS89	100.267	912810SS89	100.275	1000000
912828ZX1	912810SS89	100.266	912810SS89	100.276	2000000
912828ZX1	912810SS89	100.265	912810SS89	100.277	3000000
912828ZX1	912810SS89	100.26+	912810SS89	100.280	4000000
912828ZX1	912810SS89	100.263	912810SS89	100.281	5000000
912828ZX1	912810SS89	100.267	912810SS89	100.277	1000000
912828ZX1	912810SS89	100.266	912810SS89	100.280	2000000
912828ZX1	912810SS89	100.265	912810SS89	100.281	3000000
912828ZX1	912810SS89	100.26+	912810SS89	100.282	4000000
912828ZX1	912810SS89	100.263	912810SS89	100.283	5000000
912828ZX1	912810SS89	100.273	912810SS89	100.275	1000000
912828ZX1	912810SS89	100.272	912810SS89	100.276	2000000
912828ZX1	912810SS89	100.271	912810SS89	100.277	3000000
912828ZX1	912810SS89	100.270	912810SS89	100.280	4000000
912828ZX1	912810SS89	100.267	912810SS89	100.281	5000000
